pr_id,pr_title,pr_author,state,created_at,merged_at,body
64642,PERF/DEP: from_records 2D ndarray optimization and deprecate dict/2D ndarray input,jbrockmendel,closed,2026-03-16T23:41:42Z,2026-04-02T17:19:20Z,"## Summary
- Optimize `DataFrame.from_records` for 2D ndarray input by slicing columns directly in `to_arrays` instead of falling through to the ""last ditch"" path that converts every row to a Python tuple (2,441ms → 1.3ms at 100K rows)
- Deprecate passing a `dict` to `from_records` — users should use the `DataFrame` constructor or `DataFrame.from_dict` instead
- Deprecate passing a plain 2D `numpy.ndarray` to `from_records` — users should use the `DataFrame` constructor instead

Part of #22025

## Test plan
- [x] Added 7 new test cases for the 2D ndarray path (dtype preservation, columns, index, exclude, empty, single row, single column)
- [x] Updated existing tests to expect `Pandas4Warning` for dict and 2D ndarray deprecations
- [x] Fixed test files that called `from_records(dict)` at parametrize/collection time (`test_assert_frame_equal.py`, `test_assert_series_equal.py`)
- [x] Verified 32-bit correctness by constructing expected DataFrames from the same array
- [x] All frame constructor tests pass (57 passed, 1 xfailed)

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64640,DEPR: Deprecate xlrd and pyxlsb Excel engines in favor of calamine,jbrockmendel,closed,2026-03-16T22:32:17Z,2026-03-20T10:34:47Z,"## Summary
- Deprecate the `xlrd` and `pyxlsb` engines for `read_excel`, issuing `Pandas4Warning` when either is used
- Change the default engine for `.xls` and `.xlsb` files from `xlrd`/`pyxlsb` to `calamine`
- Fix a pre-existing bug in `CalamineReader._convert_cell` where `int(value)` would raise `ValueError` on NaN/Inf floats (GH#54564), using `float.is_integer()` instead

Both `xlrd` and `pyxlsb` are poorly maintained — `xlrd` is effectively end-of-life (the repo description itself says ""please use openpyxl where you can""), and `pyxlsb` has been abandoned since 2022 with no ability to read datetimes. `calamine` is actively maintained and supports all formats (`.xls`, `.xlsx`, `.xlsm`, `.xlsb`, `.ods`) as a superset.

Closes #56542

## Test plan
- [x] Existing `test_readers.py` tests pass with updated default engines and deprecation filterwarnings
- [x] Existing `test_xlrd.py` tests pass with deprecation filterwarnings
- [x] New `test_xlrd_engine_deprecated` asserts `Pandas4Warning` when `engine=""xlrd""` is used
- [x] New `test_pyxlsb_engine_deprecated` asserts `Pandas4Warning` when `engine=""pyxlsb""` is used
- [x] `test_nan_in_xls` passes with calamine as default (exercising the NaN fix)

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64639,BUG: distinguish bool from int in object-dtype hash table,jbrockmendel,closed,2026-03-16T22:10:30Z,2026-03-17T02:20:38Z,"- [x] closes #62888

## Summary

- In `pyobject_cmp()` (`khash_python.h`), added a type guard that returns not-equal when exactly one of the two objects is a Python `bool` (`PyBool_Check`). This correctly distinguishes `int(0)` from `bool(False)` and `int(1)` from `bool(True)` in the khash equality function used by `PyObjectHashTable`.
- Fixes `factorize`, `unique`, `duplicated`, `isin`, `value_counts`, `groupby`, and `Index.get_loc` for object-dtype data containing mixed bool/int values.
- No measurable perf impact: the check is a single `PyBool_Check` (reads the type pointer) on each side, executed only when types already differ.

## Test plan

- [ ] New tests in `test_algos.py` for `factorize`, `unique`, `isin`, `value_counts`, `duplicated`
- [ ] New tests in `test_indexing.py` for `get_indexer`, `get_loc`, `is_unique`
- [ ] New test in `test_groupby.py` for groupby with mixed bool/int keys
- [ ] Existing test suites pass with no regressions

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64638,PERF: fix slow repr for Series/DataFrame with third-party array-like objects,jbrockmendel,closed,2026-03-16T22:10:03Z,2026-03-17T20:50:34Z,"## Summary
- Replaces the duck-type `is_sequence()` check in `pprint_thing()` with an explicit `isinstance` allowlist of types that `_pprint_seq` was designed to handle.
- Previously, any object with `__iter__` and `__len__` (e.g. xarray `DataArray`) would be recursively iterated element-by-element, causing ~20,000 expensive repr calls for a single large DataArray stored in an object-dtype column.
- Now only built-in Python sequences, numpy arrays, and pandas types are iterated; everything else falls through to `str()`, using the object's own repr.
- **~1500x speedup** for the reproducer in #61809 (3s → 0.002s).

Closes #61809

## Test plan
- [x] Existing tests in `test_printing.py`, `test_format.py`, `test_formats.py`, `test_repr.py`, `test_groupby.py`, `test_sorting.py`, `test_to_string.py` all pass
- [x] Verified basic sequence types (list, tuple, set, range, ndarray, np.record, Index, DataFrame) preserve existing formatting behavior
- [x] Verified xarray DataArray repr is fast and produces clean truncated output

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64637,fix: BUG: constructing string ArrowExtensionArray with NaNs fails,JiwaniZakir,closed,2026-03-16T21:57:48Z,,"Fixes #64578

When constructing an `ArrowExtensionArray` with mixed string and NaN values, pyarrow raised `ArrowInvalid` because NaN is not a valid string. The fallback path in `ArrowExtensionArray.__init__` (in `pandas/core/arrays/arrow/array.py`) passed the raw `value` and `mask` to `pa.array()` without substituting masked positions, causing pyarrow to reject the NaN values even in the inferred-type path. The fix pre-processes `value` in the exception handler to replace masked entries with `None` before calling `pa.array()`, ensuring pyarrow sees valid null values. A regression test covering `pd.array([""a"", np.nan], dtype=pd.ArrowDtype(pa.string()))` is added in `pandas/tests/extension/test_arrow.py`."
64636,PERF: pass fill_value to align in NDFrame._where,jbrockmendel,closed,2026-03-16T21:29:03Z,,"## Summary
- Pass `fill_value` to `cond.align()` in `NDFrame._where` so that positions introduced by index mismatch are filled directly rather than left as NaN for the subsequent `fillna()` call to handle.
- Also separates alignment fill behavior from pre-existing-NA fill behavior, which is relevant for GH#60729.

Closes #51547.

## Test plan
- [x] Existing where/mask/setitem tests pass (2120 tests)
- [x] Full indexing test suite passes (4609 tests)
- [x] Extension array where/mask/setitem tests pass (12019 tests)

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64634,BUG: Fix 2D ExtensionArray handling in construction and CSV serialization,jbrockmendel,closed,2026-03-16T20:57:42Z,2026-03-20T23:26:55Z,"## Summary
- `_sanitize_ndim` only checked `isinstance(data, np.ndarray)` when `result.ndim > 1` and `allow_2d=True`, so 2D ExtensionArrays fell through to `asarray_tuplesafe` and got corrupted. Add a parallel check for `ABCExtensionArray`.
- `get_values_for_csv` called `values.astype(str)` on 2D ExtensionArrays in the float formatting branch, which routed through `_from_sequence` (unsupported for 2D). Guard with `np.asarray(values.to_numpy(), dtype=str)` for 2D EAs instead.

## Test plan
- [x] `test_2d_ea_with_dtype_cast` — constructs DataFrame from 2D tz-aware DatetimeArray with a different target tz dtype; without fix, raises `TypeError: Cannot interpret 'Int32Dtype()' as a data type`
- [x] `test_to_csv_2d_float_ea` — calls `get_values_for_csv` on a 2D FloatingArray with NAs; without fix, raises `ValueError: Mask must be 1D array`

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64632,CLN: typo fixups,jbrockmendel,closed,2026-03-16T19:06:29Z,2026-03-16T23:21:30Z,"- [ ] closes #xxxx (Replace xxxx with the GitHub issue number)
- [ ] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
- [ ] I have reviewed and followed all the [contribution guidelines](https://pandas.pydata.org/docs/dev/development/contributing.html)
- [ ] If I used AI to develop this pull request, I prompted it to follow `AGENTS.md`.
"
64631,"BUG: fix ""1 ,"" converting to 1 by `read_csv` c engine with thousands separator",bilichboris,closed,2026-03-16T18:25:31Z,2026-04-28T13:27:39Z,"Consider the following inconsistencies.
```python
txt1 = ""a\n1 ,\n""
txt2 = ""a\n1 ,0""
txt3 = ""a\n1,,0""

pd.read_csv(io.StringIO(txt1), sep="";"", thousands="","", engine=""c"")
#    a
# 0  1

pd.read_csv(io.StringIO(txt2), sep="";"", thousands="","", engine=""c"")
#       a
# 0  1 ,0

pd.read_csv(io.StringIO(txt3), sep="";"", thousands="","", engine=""c"")
#     a
# 0  10

pd.read_csv(io.StringIO(txt1), sep="";"", thousands="","", engine=""python"")
#      a
# 0  1 ,

pd.read_csv(io.StringIO(txt2), sep="";"", thousands="","", engine=""python"")
#       a
# 0  1 ,0

pd.read_csv(io.StringIO(txt3), sep="";"", thousands="","", engine=""python"")
#       a
# 0  1,,0
```
This PR makes C engine to treat ""1 ,"" as a string. The ""1,,0"" example is not fixed, see #62658 for the discussion about it.

- [x] closes #64655 
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [x] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
- [x] I have reviewed and followed all the [contribution guidelines](https://pandas.pydata.org/docs/dev/development/contributing.html)
- [x] If I used AI to develop this pull request, I prompted it to follow `AGENTS.md`.
"
64630,CI: Pass token to Codecov,mroeschke,closed,2026-03-16T17:05:01Z,2026-03-16T17:52:48Z,"Follow up to https://github.com/pandas-dev/pandas/pull/64600

I suppose the reason why Codecov stopped working was because they now require a token to push coverage to protected branches (main). https://docs.codecov.com/docs/codecov-tokens"
64629,TYP: enable mypy checks for core.internals.ops,jbrockmendel,closed,2026-03-16T16:07:17Z,2026-03-16T19:54:35Z,"## Summary
- Remove `pandas.core.internals.ops` from the mypy ignore list by expanding the `pandas.core.internals.*` wildcard into explicit entries for the remaining submodules
- Add type annotations to the three previously untyped parameters: `array_op` in `operate_blockwise`, `locs` in `_reset_block_mgr_locs`, and `op` in `blockwise_all`

## Test plan
- [x] `mypy pandas/core/internals/ops.py` passes cleanly
- [ ] CI passes

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64628,Backport PR #64625 on branch 3.0.x (Bump actions/download-artifact from 8.0.0 to 8.0.1),meeseeksmachine,closed,2026-03-16T15:06:27Z,2026-03-16T16:23:01Z,Backport PR #64625: Bump actions/download-artifact from 8.0.0 to 8.0.1
64626,Backport PR #64448 on branch 3.0.x (BUG: DataFrame.div ignores axis when level is used),meeseeksmachine,closed,2026-03-16T11:21:32Z,2026-03-16T15:08:48Z,Backport PR #64448: BUG: DataFrame.div ignores axis when level is used
64625,Bump actions/download-artifact from 8.0.0 to 8.0.1,dependabot[bot],closed,2026-03-16T08:23:13Z,2026-03-16T15:06:11Z,"Bumps [actions/download-artifact](https://github.com/actions/download-artifact) from 8.0.0 to 8.0.1.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/actions/download-artifact/releases"">actions/download-artifact's releases</a>.</em></p>
<blockquote>
<h2>v8.0.1</h2>
<h2>What's Changed</h2>
<ul>
<li>Support for CJK characters in the artifact name by <a href=""https://github.com/danwkennedy""><code>@​danwkennedy</code></a> in <a href=""https://redirect.github.com/actions/download-artifact/pull/471"">actions/download-artifact#471</a></li>
<li>Add a regression test for artifact name + content-type mismatches by <a href=""https://github.com/danwkennedy""><code>@​danwkennedy</code></a> in <a href=""https://redirect.github.com/actions/download-artifact/pull/472"">actions/download-artifact#472</a></li>
</ul>
<p><strong>Full Changelog</strong>: <a href=""https://github.com/actions/download-artifact/compare/v8...v8.0.1"">https://github.com/actions/download-artifact/compare/v8...v8.0.1</a></p>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/actions/download-artifact/commit/3e5f45b2cfb9172054b4087a40e8e0b5a5461e7c""><code>3e5f45b</code></a> Add regression tests for CJK characters (<a href=""https://redirect.github.com/actions/download-artifact/issues/471"">#471</a>)</li>
<li><a href=""https://github.com/actions/download-artifact/commit/e6d03f67377d4412c7aa56a8e2e4988e6ec479dd""><code>e6d03f6</code></a> Add a regression test for artifact name + content-type mismatches (<a href=""https://redirect.github.com/actions/download-artifact/issues/472"">#472</a>)</li>
<li>See full diff in <a href=""https://github.com/actions/download-artifact/compare/70fc10c6e5e1ce46ad2ea6f2b72d43f7d47b13c3...3e5f45b2cfb9172054b4087a40e8e0b5a5461e7c"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=actions/download-artifact&package-manager=github_actions&previous-version=8.0.0&new-version=8.0.1)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>"
64624,BUG: fix option_context warning stacklevel,EthicalCha0s,closed,2026-03-16T00:55:59Z,,"## Summary

Fix the warning stacklevel for deprecated options used through `option_context`.

## Why

When a deprecated option is used inside `pd.option_context(...)`, the warning can
point to `contextlib.py` instead of the user's calling code. This makes the
warning much less useful in practice.

This change makes the deprecated-option warning path used by `option_context`
skip `contextlib` frames so the warning points back to user code.

## Testing

- Added regression tests in `pandas/tests/config/test_config.py` for:
  - `with cf.option_context(...)`
  - `@cf.option_context(...)`
- Ran:
  ```bash
  python -m pytest pandas/tests/config/test_config.py pandas/tests/copy_view/test_copy_deprecation.py -n 0
  ```
- Result: passed (`46 passed`)
"
64623,TST: add regression test for #26558,EthicalCha0s,closed,2026-03-15T23:36:46Z,2026-03-18T00:11:13Z,"## Summary

Adds a regression test for `DataFrame.add(fill_value=0)` when the index is a `MultiIndex` containing a mix of string and `datetime` labels.

References: #26558 

## Why

I couldn’t reproduce the incorrect result from GH#26558 on current `main`, but I also couldn’t find a test covering this exact case. This adds coverage for the behavior so we don’t regress it later.

## Testing

- Added a targeted test in `pandas/tests/frame/test_arithmetic.py`
- Ran:
  ```bash
  python -m pytest pandas/tests/frame/test_arithmetic.py -k mixed_string_datetime_index -n 0
  ```
- Result: passed"
64621,TYP: Add type annotations to RangeIndex,jbrockmendel,closed,2026-03-15T20:01:51Z,2026-03-15T22:28:33Z,"## Summary
- Add type annotations to all untyped function signatures in `pandas/core/indexes/range.py`
- Remove `pandas.core.indexes.range` from the mypy overrides list in `pyproject.toml`
- Add overloads for `__getitem__` (`int -> int`, `slice/array -> Self`) and `searchsorted` (`scalar -> np.intp`, `array -> NDArray[np.intp]`) to provide stricter return types
- Use accurate narrowed types where possible (e.g. `get_loc(key: int)`, `delete(loc: int | np.integer | list[int] | NDArray[np.integer])`)

## Test plan
- [x] mypy passes (0 new errors)
- [x] pyright passes (0 errors, 0 warnings)
- [x] All 366 RangeIndex tests pass
- [x] Pre-commit hooks pass

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64620,REF: avoid tranpose on 2D EA,jbrockmendel,closed,2026-03-15T19:26:47Z,2026-03-15T20:31:33Z,"The transpose of the 2D EA is an abstraction leak.  It is implicitly assuming that the EA is ndarray-backed.  That is always correct for now, but is not future-proof."
64619,BUG: add out of bounds time checks for float inputs exceeding int64 limits,bilichboris,closed,2026-03-15T19:12:57Z,2026-03-16T22:20:33Z,"Fixes the following bug introduced in #64438.
```python
import numpy as np
import pandas as pd

x = np.array([np.float64(2**63)], dtype=""float64"")

print(pd.to_timedelta(x, unit=""ns""))
# RuntimeWarning: invalid value encountered in cast
#  data = cast_from_unit_vectorized(data, unit or ""ns"")
# TimedeltaIndex([NaT], dtype='timedelta64[ns]', freq=None)
print(pd.to_datetime(x, unit=""ns"")) # same

pd.Timedelta(np.float64(2**63), unit=""ns"")   # raises OutOfBoundsTimedelta
pd.Timestamp(np.float64(2**63), unit=""ns"")   # raises OutOfBoundsDatetime
```
After this PR, the behavior is consistent again without damaging the performance improvement of #64438.

- [ ] closes #xxxx (Replace xxxx with the GitHub issue number)
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [x] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [x] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
- [x] I have reviewed and followed all the [contribution guidelines](https://pandas.pydata.org/docs/dev/development/contributing.html)
- [x] If I used AI to develop this pull request, I prompted it to follow `AGENTS.md`.
"
64618,TST: add regression test for groupby agg with multiple partial functions,Sarah-2003,closed,2026-03-15T18:49:18Z,2026-03-17T02:18:06Z,"- [x] closes #28570
- [x] tests added / passed
- [x] Ensure all linting tests pass, see [here](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit) for how to run them

## Summary

Adds a regression test for #28570, where `groupby().agg()` with a dict of multiple `functools.partial` functions sharing the same base function name on the same column silently produced incorrect results.

The bug is already fixed on `main`. This PR adds a test to prevent regression.

### Test added

`test_multiple_partial_functions_same_name` in `pandas/tests/groupby/aggregate/test_aggregate.py` verifies that:

```python
quant50 = partial(np.percentile, q=50)
quant70 = partial(np.percentile, q=70)

df.groupby(""col1"").agg({""col2"": [quant50, quant70]})
```

produces correct, distinct values for each partial function even though both share the underlying function name `percentile`."
64617,TST: add regression test for groupby agg with multiple partial functions,Sarah-2026,closed,2026-03-15T18:44:54Z,,"- [x] closes #28570
- [x] tests added / passed
- [x] Ensure all linting tests pass, see [here](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit) for how to run them

## Summary

Adds a regression test for #28570, where `groupby().agg()` with a dict of multiple `functools.partial` functions sharing the same base function name on the same column silently produced incorrect results.

The bug is already fixed on `main`. This PR adds the test case provided by @rhshadrach in the [issue comments](https://github.com/pandas-dev/pandas/issues/28570#issuecomment-2163476449) to prevent regression.

### Test added

`test_multiple_partial_functions_same_name` in `pandas/tests/groupby/aggregate/test_aggregate.py` verifies that:

```python
quant50 = partial(np.percentile, q=50)
quant70 = partial(np.percentile, q=70)

df.groupby(""col1"").agg({""col2"": [quant50, quant70]})
```

produces correct, distinct values for each partial function even though both share the underlying function name `percentile`."
64616,TST: add regression test for enlarging a DataFrame by adding an extra column with a tz-aware datetime results in object dtype,syedmuhammadayyanibrar,closed,2026-03-15T18:15:57Z,,"- [x] closes #55423 
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
- [x] I have reviewed and followed all the [contribution guidelines](https://pandas.pydata.org/docs/dev/development/contributing.html)
- [ ] If I used AI to develop this pull request, I prompted it to follow `AGENTS.md`.
"
64615,TYP: enable mypy for core.flags,jbrockmendel,closed,2026-03-15T17:56:00Z,2026-03-15T18:58:14Z,"## Summary
- Add return type annotation (`-> bool`) to `Flags.__getitem__`
- Add parameter type annotation (`value: bool`) to `Flags.__setitem__`
- Remove `pandas.core.flags` from the mypy ignore list

## Test plan
- [x] mypy passes cleanly on `pandas/core/flags.py`
- [x] Pre-commit hooks pass

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64614,TYP: enable mypy for pandas.util._test_decorators,jbrockmendel,closed,2026-03-15T17:54:22Z,2026-03-15T19:13:11Z,"## Summary
- Remove `pandas.util._test_decorators` from the untyped mypy overrides in `pyproject.toml`
- Add type annotations to `parametrize_fixture_doc` (`*args: str`) and its inner `documented_fixture` closure (`fixture: F -> F`)
- Guard against `__doc__` being `None` before calling `.format()`

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64612,TYP: enable mypy checks for core.dtypes.astype,jbrockmendel,closed,2026-03-15T17:19:28Z,2026-03-15T19:04:55Z,"## Summary
- Remove `pandas.core.dtypes.astype` from the mypy override ignore list in `pyproject.toml`
- Add `Dtype` type annotation to `astype_array_safe`'s `dtype` parameter
- Add `# type: ignore[no-untyped-call]` for calls to `ensure_wrapped_if_datetimelike` (untyped in `core.construction`)
- Rename local variable to avoid reassigning `arr` parameter with a different type

## Test plan
- [x] `mypy pandas/core/dtypes/astype.py` passes with zero errors

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64611,TYP: enable mypy checks for core.dtypes.concat,jbrockmendel,closed,2026-03-15T17:01:50Z,2026-03-15T19:10:44Z,"## Summary
- Remove `pandas.core.dtypes.concat` from the mypy ignore list in `pyproject.toml`
- Add type annotations to `union_categoricals` and its nested `_maybe_unwrap` helper
- Add `type: ignore[arg-type]` in `c_parser_wrapper.py` where the internal caller passes `list[ExtensionArray | ndarray]`

## Test plan
- [x] `mypy pandas/core/dtypes/concat.py` passes (only unrelated pre-existing error in `frame.py`)
- [x] `pytest pandas/tests/dtypes/test_concat.py` passes
- [x] `pytest pandas/tests/reshape/concat/` passes

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64610,TYP: add type annotations to core.array_algos.quantile,jbrockmendel,closed,2026-03-15T16:58:54Z,2026-03-15T19:08:30Z,"## Summary
- Remove `pandas.core.array_algos.quantile` from the mypy exclusion list
- Add `Scalar` type annotation to `fill_value` in `quantile_with_mask` and `na_value` in `_nanquantile`
- Add `np.ndarray` return type to `_nanquantile`
- Rename intermediate list variable to avoid type conflict with `np.ndarray` result

## Test plan
- [x] mypy passes on `pandas/core/array_algos/quantile.py`
- [x] Pre-commit hooks pass

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64609,PERF: speed up strftime for common format directives,jbrockmendel,closed,2026-03-15T16:48:14Z,2026-04-16T16:13:55Z,"## Summary
- For formats composed of common directives (`%Y`, `%m`, `%d`, `%H`, `%M`, `%S`, `%f`), parse the format string once into a `str.format()` template and format directly from `npy_datetimestruct` fields, avoiding per-element `Timestamp` creation.
- For tz-aware data, converts UTC to local time via `Localizer.utc_val_to_local_val` before extracting struct fields (works because `_convert_strftime_format` returns `None` for formats containing `%z`/`%Z`).
- Unsupported directives (`%A`, `%B`, `%z`, `%Z`, etc.) fall back to the existing per-element `Timestamp.strftime()` path.

### Benchmarks (10.5M elements, `%Y/%m/%dT%H:%M:%S`)

| Scenario | Before | After | Speedup |
|----------|--------|-------|---------|
| tz-naive | ~28s | 6.7s | **4.2x** |
| UTC | ~28s | 6.7s | **4.2x** |
| US/Eastern | ~28s | 9.9s | **2.8x** |

- closes #44764

## Test plan
- [x] All 144 existing strftime tests pass
- [x] IO format tests pass (2295 passed)
- [x] Correctness verified against per-element `Timestamp.strftime()` for multiple formats
- [x] Verified NaT handling (tz-naive and tz-aware)
- [x] Verified fallback for unsupported directives (`%A`, `%Z`)
- [x] Verified tz-aware correctness for UTC, US/Eastern (DST transitions), fixed-offset

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64608,PERF: avoid densification and groupby fallback in dropna with SparseArray,jbrockmendel,closed,2026-03-15T16:47:47Z,2026-03-15T22:29:19Z,"- [x] closes #60179

## Summary

-- `DataFrame.dropna()` with `SparseArray`-backed columns was orders of magnitude slower than with dense columns.

The root cause is that `notna()` on a SparseArray returns an EA-backed boolean column, and `.all(axis=1)` / `.any(axis=1)` on EA columns routes through `DataFrame._reduce` → groupby, which falls back to pure-Python iteration (one group per row).

The fix is to cast `notna(agg_obj)` to `bool` (numpy) before calling `.all()` / `.any()`, so the reduction takes the standard numpy path.

### Benchmark (N=10,000, single sparse column)

| | Before | After |
|---|---|---|
| Ratio vs dense | ~1,483x slower | ~2.5x slower |

## Test plan

- [x] Existing `test_dropna.py` tests pass (19 tests covering axis, how, thresh, subset combinations)
- [x] Existing sparse array tests pass

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64607,PERF: read zip-compressed files into memory instead of streaming,jbrockmendel,closed,2026-03-15T16:41:58Z,2026-03-15T20:15:15Z,"- [x] closes #59279

## Summary
- Fixes a performance regression when reading zip-compressed files (e.g. `read_pickle(""file.pickle.zip"")`) on Python <3.12
- On Python <3.12, `zipfile.ZipExtFile` has poor buffering that causes O(n²) performance when consumers like `pickle.load()` issue many small reads from the streaming handle
- Changes `get_handle()` to fully decompress the zip entry into a `BytesIO` buffer instead of returning a streaming `ZipExtFile`

## Test plan
- [x] Existing pickle, compression, and common IO tests all pass (975 tests)
- [x] Verified roundtrip correctness for `read_pickle`, `read_csv`, and `read_json` with zip compression

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64606,PERF: groupby first/last no longer falls back to apply for ExtensionArrays,jbrockmendel,closed,2026-03-15T16:37:51Z,2026-03-15T19:05:05Z,"- [x] closes #57591

## Summary
- Adds a Cython `group_first_last_indexer` function that computes the index of the first/last non-NA element per group using only group codes and an isna mask — no dtype conversion needed
- Adds `ExtensionArray._groupby_first_last` which calls the indexer then uses `EA.take()` to gather results, working for all EA types universally
- Adds an early intercept in `ArrowExtensionArray._groupby_op` for Arrow types (decimal128, binary, time32/64, date32/64) that previously failed in `_to_masked()`

## Test plan
- [x] All 16 previously-failing `test_groupby_agg_extension` tests now pass (Arrow decimal128/string/binary/time/date, NumpyExtensionArray, SparseArray, DecimalArray, IntervalArray, JSONArray)
- [x] Extended `test_groupby_agg_extension` to also cover `last()` (previously only tested `first()`)
- [x] Added `test_first_last_ea_min_count` — verifies min_count with nullable EA dtypes
- [x] Added `test_first_last_ea_all_na_group` — verifies all-NA groups produce NA
- [x] Added `test_first_last_skipna_ea_types` — verifies skipna with non-numeric EAs (Categorical, IntervalArray)
- [x] All 1594 existing groupby first/last tests pass
- [x] All 846 extension groupby tests pass

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64605,PERF: improve hashing of CategoricalDtype with Interval categories,jbrockmendel,closed,2026-03-15T16:31:27Z,2026-03-15T18:48:54Z,"- [x] closes #61928

## Summary

- Pass `categories._values` instead of `np.asarray(categories)` to `hash_array` in `CategoricalDtype._hash_categories`, so ExtensionArray types use their native `_hash_pandas_object` path instead of falling through to the string-conversion fallback in `hash_object_array`.
- Add `IntervalArray._hash_pandas_object` that hashes left, right, and closed components directly.
- Remove the `DatetimeTZDtype` special case in `_hash_categories` since `DatetimeArray._hash_pandas_object` handles it correctly.

~33x speedup on `hash_array` for `IntervalArray` (1000 intervals).

## Test plan

- [x] Verified hash determinism and uniqueness for distinct intervals
- [x] Verified `left` vs `right` closed produces different hashes
- [x] Verified `CategoricalDtype` hashing and `categories_match_up_to_permutation` still work correctly
- [x] Verified end-to-end `.loc` indexing from the issue reproducer

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
